index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
0	acronym1	55	14	-89.36733818054199	7	2	-15.017610549926758	1
1	acronym1	55	14	-89.19683265686035	7	2	-14.517187118530273	1
2	acronym1	55	14	-96.61409187316895	7	2	-17.684316635131836	1
3	acronym1	55	14	-95.7508487701416	7	2	-16.12314796447754	1
4	acronym1	55	14	-84.66454887390137	7	2	-15.694147109985352	1
5	acronym1	55	14	-93.83052444458008	7	2	-16.46628761291504	1
6	acronym1	55	14	-93.80114364624023	7	2	-16.649255752563477	1
7	acronym1	55	14	-95.91800880432129	7	2	-15.669900894165039	0
8	acronym1	55	14	-90.18194770812988	7	2	-15.90473747253418	1
9	acronym1	55	14	-92.64613723754883	7	2	-16.964696884155273	1
10	acronym1	55	14	-95.00577545166016	7	2	-16.46419334411621	1
11	acronym1	55	14	-93.23202896118164	7	2	-17.48789405822754	1
12	acronym1	55	14	-95.30119895935059	7	2	-17.111562728881836	1
13	acronym1	55	14	-92.3716049194336	7	2	-16.120569229125977	1
14	acronym1	55	14	-96.2183780670166	7	2	-16.462526321411133	1
15	acronym1	55	14	-90.13334846496582	7	2	-16.13728141784668	1
16	acronym1	55	14	-90.12161254882812	7	2	-16.602453231811523	1
17	acronym1	55	14	-88.93532943725586	7	2	-17.512163162231445	1
18	acronym1	55	14	-93.05376815795898	7	2	-16.58852195739746	0
19	acronym1	55	14	-95.95992851257324	7	2	-17.38404655456543	1
20	acronym1	55	14	-91.41468620300293	7	2	-15.694147109985352	1
21	acronym1	55	14	-90.57525253295898	7	2	-17.1243953704834	1
22	acronym1	55	14	-90.9894962310791	7	2	-15.753252029418945	1
23	acronym1	55	14	-86.17462348937988	7	2	-16.225080490112305	1
24	acronym1	55	14	-88.95116806030273	7	2	-16.602243423461914	1
25	acronym1	55	14	-88.26101303100586	7	2	-16.602453231811523	1
26	acronym1	55	14	-94.1917839050293	7	2	-16.738603591918945	1
27	acronym1	55	14	-90.88349342346191	7	2	-16.86846351623535	0
28	acronym1	55	14	-89.28512954711914	7	2	-17.494447708129883	1
29	acronym1	55	14	-97.71965599060059	7	2	-16.11424446105957	1
30	acronym1	55	14	-95.16552352905273	7	2	-17.38404655456543	1
31	acronym1	55	14	-93.32453155517578	7	2	-15.666292190551758	1
32	acronym1	55	14	-93.55051803588867	7	2	-15.106035232543945	0
33	acronym1	55	14	-89.51301193237305	7	2	-16.666837692260742	0
34	acronym1	55	14	-96.5956974029541	7	2	-12.097164154052734	1
35	acronym1	55	14	-89.97997856140137	7	2	-15.555463790893555	0
36	acronym1	55	14	-96.75199317932129	7	2	-15.658624649047852	0
37	acronym1	55	14	-92.67136001586914	7	2	-17.271604537963867	1
38	acronym1	55	14	-91.78755760192871	7	2	-17.12635612487793	1
39	acronym1	55	14	-91.73817825317383	7	2	-16.649255752563477	1
40	acronym1	55	14	-92.53990745544434	7	2	-16.369985580444336	0
41	acronym1	55	14	-91.69807243347168	7	2	-16.681684494018555	1
42	acronym1	55	14	-90.91839981079102	7	2	-17.341859817504883	1
43	acronym1	55	14	-93.988037109375	7	2	-15.857427597045898	1
44	acronym1	55	14	-93.03395080566406	7	2	-17.620248794555664	1
45	acronym1	55	14	-91.92770385742188	7	2	-17.6521053314209	0
46	acronym1	55	14	-92.53233337402344	7	2	-16.82025718688965	1
47	acronym1	55	14	-91.74788093566895	7	2	-16.021677017211914	0
48	acronym1	55	14	-92.37209701538086	7	2	-16.13728141784668	1
49	acronym1	55	14	-92.96463584899902	7	2	-14.484800338745117	1
50	acronym1	55	14	-92.93817710876465	7	2	-16.60481834411621	1
51	acronym1	55	14	-93.40357398986816	7	2	-15.824029922485352	1
52	acronym1	55	14	-92.69493675231934	7	2	-16.09156608581543	1
53	acronym1	55	14	-94.57834053039551	7	2	-14.517187118530273	1
54	acronym1	55	14	-93.20125198364258	7	2	-16.09156608581543	1
55	acronym1	55	14	-88.53811073303223	7	2	-15.023252487182617	0
56	acronym1	55	14	-95.94173622131348	7	2	-15.761800765991211	1
57	acronym1	55	14	-90.8729419708252	7	2	-17.12635612487793	1
58	acronym1	55	14	-83.74883270263672	7	2	-17.1243953704834	1
59	acronym1	55	14	-95.47210311889648	7	2	-17.512163162231445	1
60	acronym1	55	14	-94.3901309967041	7	2	-15.824029922485352	1
61	acronym1	55	14	-96.52802467346191	7	2	-17.271604537963867	1
62	acronym1	55	14	-94.63982391357422	7	2	-17.35616111755371	0
63	acronym1	55	14	-97.07021141052246	7	2	-17.3739070892334	1
64	acronym1	55	14	-94.17521858215332	7	2	-17.68156623840332	1
65	acronym1	55	14	-90.22151947021484	7	2	-15.324918746948242	0
66	acronym1	55	14	-95.13277816772461	7	2	-16.11424446105957	1
67	acronym1	55	14	-91.89495468139648	7	2	-16.602243423461914	1
68	acronym1	55	14	-94.50793266296387	7	2	-16.073759078979492	1
69	acronym1	55	14	-94.46199226379395	7	2	-16.153512954711914	1
70	acronym1	55	14	-89.77330780029297	7	2	-16.681684494018555	1
71	acronym1	55	14	-91.29952812194824	7	2	-16.11424446105957	1
72	acronym1	55	14	-95.18918418884277	7	2	-17.069791793823242	1
73	acronym1	55	14	-94.5358657836914	7	2	-16.073759078979492	1
74	acronym1	55	14	-95.10249328613281	7	2	-16.12314796447754	1
75	acronym1	55	14	-91.61750030517578	7	2	-16.681684494018555	0
76	acronym1	55	14	-90.55463027954102	7	2	-16.837984085083008	1
77	acronym1	55	14	-90.32863807678223	7	2	-16.11424446105957	1
78	acronym1	55	14	-94.74813652038574	7	2	-16.09156608581543	1
79	acronym1	55	14	-91.74551391601562	7	2	-17.341859817504883	1
80	acronym1	55	14	-96.82705116271973	7	2	-14.484800338745117	1
81	acronym1	55	14	-96.50004959106445	7	2	-16.120569229125977	1
82	acronym1	55	14	-89.5740795135498	7	2	-15.491788864135742	1
83	acronym1	55	14	-89.44246482849121	7	2	-17.428133010864258	1
84	acronym1	55	14	-89.46300315856934	7	2	-16.63869285583496	0
85	acronym1	55	14	-95.66757392883301	7	2	-16.521635055541992	1
86	acronym1	55	14	-91.90996170043945	7	2	-16.76837730407715	1
87	acronym1	55	14	-82.84655570983887	7	2	-15.392053604125977	0
88	acronym1	55	14	-92.37276077270508	7	2	-16.681684494018555	1
89	acronym1	55	14	-89.68068885803223	7	2	-15.148733139038086	1
90	acronym1	55	14	-89.73301315307617	7	2	-16.75592613220215	0
91	acronym1	55	14	-93.70556259155273	7	2	-16.135744094848633	1
92	acronym1	55	14	-95.99159622192383	7	2	-16.964696884155273	1
93	acronym1	55	14	-93.20032119750977	7	2	-17.411436080932617	1
94	acronym1	55	14	-95.52592086791992	7	2	-15.857427597045898	1
95	acronym1	55	14	-90.66153717041016	7	2	-16.837984085083008	1
96	acronym1	55	14	-92.81135940551758	7	2	-15.669900894165039	0
97	acronym1	55	14	-95.89144897460938	7	2	-15.423379898071289	1
98	acronym1	55	14	-94.31069946289062	7	2	-15.694147109985352	0
99	acronym1	55	14	-91.08782768249512	7	2	-15.824029922485352	1
100	acronym1	55	14	-90.41572189331055	7	2	-16.536741256713867	1
101	acronym1	55	14	-95.28697204589844	7	2	-17.636198043823242	1
102	acronym1	55	14	-93.88524055480957	7	2	-17.71406364440918	1
103	acronym1	55	14	-91.59232711791992	7	2	-17.68156623840332	1
104	acronym1	55	14	-98.09926223754883	7	2	-15.392053604125977	1
105	acronym1	55	14	-89.84095191955566	7	2	-17.182416915893555	1
106	acronym1	55	14	-93.65745162963867	7	2	-15.248628616333008	1
107	acronym1	55	14	-89.66160011291504	7	2	-16.60481834411621	0
108	acronym1	55	14	-95.46635627746582	7	2	-17.548612594604492	1
109	acronym1	55	14	-95.80648803710938	7	2	-17.512163162231445	1
110	acronym1	55	14	-91.26907539367676	7	2	-16.490583419799805	1
111	acronym1	55	14	-92.144775390625	7	2	-16.774282455444336	1
112	acronym1	55	14	-88.92624282836914	7	2	-17.216806411743164	0
113	acronym1	55	14	-97.59345436096191	7	2	-16.738603591918945	1
114	acronym1	55	14	-93.80102348327637	7	2	-15.753252029418945	1
115	acronym1	55	14	-93.28827095031738	7	2	-15.666292190551758	1
116	acronym1	55	14	-92.54828834533691	7	2	-16.502843856811523	1
117	acronym1	55	14	-96.24744987487793	7	2	-16.502843856811523	1
118	acronym1	55	14	-94.4833927154541	7	2	-14.729494094848633	1
119	acronym1	55	14	-92.95696830749512	7	2	-16.521635055541992	1
120	acronym1	55	14	-93.93915367126465	7	2	-15.658624649047852	1
121	acronym1	55	14	-93.2192497253418	7	2	-15.296709060668945	0
122	acronym1	55	14	-90.83024215698242	7	2	-16.808958053588867	0
123	acronym1	55	14	-86.48307228088379	7	2	-15.753252029418945	1
124	acronym1	55	14	-90.30782318115234	7	2	-17.198423385620117	1
125	acronym1	55	14	-95.72107315063477	7	2	-16.649255752563477	1
126	acronym1	55	14	-94.60615158081055	7	2	-17.66107749938965	1
127	acronym1	55	14	-92.03693199157715	7	2	-16.603254318237305	1
128	acronym1	55	14	-91.69526672363281	7	2	-16.541471481323242	1
