index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
0	ascending	64	42	-121.90702056884766	64	42	-104.21918487548828	1
1	ascending	58	38	-104.33441162109375	58	38	-96.52241516113281	1
2	ascending	52	33	-99.49874114990234	52	33	-88.1674575805664	1
3	ascending	91	59	-166.68650817871094	91	59	-133.25128173828125	1
4	ascending	82	54	-145.1361083984375	82	54	-124.06780242919922	1
5	ascending	117	77	-206.9476318359375	117	77	-157.55120849609375	1
6	ascending	99	65	-176.64971923828125	99	65	-144.69113159179688	1
7	ascending	64	42	-113.8643569946289	64	42	-90.82893371582031	1
8	ascending	75	49	-134.33184814453125	75	49	-109.77455139160156	1
9	ascending	57	37	-113.19420623779297	57	37	-92.94866180419922	1
10	ascending	105	69	-183.43214416503906	105	69	-145.1806182861328	1
11	ascending	94	62	-159.78887939453125	94	62	-128.37399291992188	1
12	ascending	99	65	-177.1579132080078	99	65	-132.71127319335938	1
13	ascending	64	42	-128.1881103515625	64	42	-102.44161987304688	1
14	ascending	99	65	-180.4396209716797	99	65	-134.052978515625	1
15	ascending	58	38	-117.42887115478516	58	38	-105.65773010253906	1
16	ascending	98	64	-182.19601440429688	98	64	-139.14324951171875	1
17	ascending	67	44	-132.45521545410156	67	44	-98.40422821044922	1
18	ascending	87	57	-152.8286895751953	87	57	-123.3502197265625	1
19	ascending	55	36	-107.71269989013672	55	36	-86.66376495361328	1
20	ascending	64	42	-119.67606353759766	64	42	-97.20684814453125	1
21	ascending	82	54	-150.3577117919922	82	54	-126.49952697753906	1
22	ascending	87	57	-162.93658447265625	87	57	-123.1250991821289	1
23	ascending	97	63	-178.3533172607422	97	63	-135.368408203125	1
24	ascending	93	61	-169.1869354248047	93	61	-130.2440185546875	1
25	ascending	87	57	-160.17625427246094	87	57	-119.16397094726562	1
26	ascending	70	46	-124.21775817871094	70	46	-103.97149658203125	1
27	ascending	106	70	-196.94522094726562	106	70	-153.56625366210938	1
28	ascending	56	37	-115.36463928222656	56	37	-90.60283660888672	1
29	ascending	105	69	-187.6284942626953	105	69	-138.31732177734375	1
30	ascending	105	69	-183.54615783691406	105	69	-141.0870819091797	1
31	ascending	74	48	-141.7052764892578	74	48	-105.57386016845703	1
32	ascending	75	49	-135.0144805908203	75	49	-106.86695098876953	1
33	ascending	70	46	-126.5179672241211	70	46	-105.9616928100586	1
34	ascending	92	60	-166.00250244140625	92	60	-132.43521118164062	1
35	ascending	76	50	-132.01222229003906	76	50	-112.14627075195312	1
36	ascending	64	42	-117.50809478759766	64	42	-97.04895782470703	1
37	ascending	92	60	-159.65280151367188	92	60	-134.7384490966797	1
38	ascending	63	41	-117.89837646484375	63	41	-89.53755950927734	1
39	ascending	117	77	-193.7467041015625	117	77	-152.21463012695312	1
40	ascending	72	46	-129.04837036132812	72	46	-104.37115478515625	1
41	ascending	93	61	-161.47378540039062	93	61	-123.9289321899414	1
42	ascending	81	53	-139.75595092773438	81	53	-114.07918548583984	1
43	ascending	64	42	-127.4656982421875	64	42	-106.31690979003906	1
44	ascending	82	54	-143.04470825195312	82	54	-118.1343994140625	1
45	ascending	69	45	-131.31288146972656	69	45	-106.41686248779297	1
46	ascending	110	72	-207.49331665039062	110	72	-152.55108642578125	1
47	ascending	118	78	-208.54385375976562	118	78	-166.52928161621094	1
48	ascending	87	57	-155.01193237304688	87	57	-125.0233383178711	1
49	ascending	92	60	-169.74179077148438	92	60	-133.00608825683594	1
50	ascending	64	42	-119.31256866455078	64	42	-103.06301879882812	1
51	ascending	102	66	-175.54515075683594	102	66	-143.5638885498047	1
52	ascending	104	68	-188.28240966796875	104	68	-134.26071166992188	1
53	ascending	101	66	-185.63128662109375	101	66	-141.4886932373047	1
54	ascending	100	66	-175.53875732421875	100	66	-138.00242614746094	1
55	ascending	116	76	-206.80032348632812	116	76	-154.83084106445312	1
56	ascending	110	72	-197.26422119140625	110	72	-149.41079711914062	1
57	ascending	92	60	-167.04080200195312	92	60	-132.7705535888672	1
58	ascending	110	72	-203.13059997558594	110	72	-151.53494262695312	1
59	ascending	91	60	-169.6039276123047	91	60	-128.0753631591797	1
60	ascending	93	61	-160.65057373046875	93	61	-121.6015396118164	1
61	ascending	114	74	-209.91781616210938	114	74	-155.7100830078125	1
62	ascending	58	38	-109.84709930419922	58	38	-90.53065490722656	1
63	ascending	81	53	-147.24559020996094	81	53	-115.06773376464844	1
64	ascending	93	61	-163.0205078125	93	61	-130.91632080078125	1
65	ascending	67	43	-132.2039031982422	67	43	-105.92765808105469	1
66	ascending	108	70	-191.50840759277344	108	70	-152.10626220703125	1
67	ascending	118	78	-211.97605895996094	118	78	-167.11692810058594	1
68	ascending	76	50	-139.28317260742188	76	50	-117.30764770507812	1
69	ascending	104	68	-185.80026245117188	104	68	-143.9535369873047	1
70	ascending	103	67	-181.99517822265625	103	67	-142.16896057128906	1
71	ascending	98	64	-183.931396484375	98	64	-141.6458282470703	1
72	ascending	75	49	-137.1107177734375	75	49	-104.97406005859375	1
73	ascending	64	42	-123.20808410644531	64	42	-95.95526885986328	1
74	ascending	57	37	-111.69860076904297	57	37	-90.36963653564453	1
75	ascending	63	41	-122.776611328125	63	41	-94.56352996826172	1
76	ascending	57	37	-109.2295913696289	57	37	-93.54935455322266	1
77	ascending	102	67	-194.414794921875	102	67	-147.2880859375	1
78	ascending	67	43	-128.3658905029297	67	43	-106.31781768798828	1
79	ascending	75	49	-143.01406860351562	75	49	-105.21282958984375	1
80	ascending	88	58	-154.47303771972656	88	58	-133.43399047851562	1
81	ascending	69	45	-129.30191040039062	69	45	-98.98698425292969	1
82	ascending	81	53	-148.8378143310547	81	53	-114.50695037841797	1
83	ascending	98	64	-181.68386840820312	98	64	-137.15724182128906	1
84	ascending	99	65	-176.2460174560547	99	65	-133.0743865966797	1
85	ascending	87	57	-155.2436981201172	87	57	-113.05194854736328	1
86	ascending	86	57	-161.33868408203125	86	57	-125.01095581054688	1
87	ascending	94	62	-170.93087768554688	94	62	-134.77500915527344	1
88	ascending	93	61	-171.47361755371094	93	61	-133.29148864746094	1
89	ascending	90	58	-169.66342163085938	90	58	-128.55929565429688	1
90	ascending	109	71	-201.4984893798828	109	71	-154.96694946289062	1
91	ascending	103	67	-183.77174377441406	103	67	-147.52633666992188	1
92	ascending	116	76	-204.52407836914062	116	76	-152.32508850097656	1
93	ascending	70	46	-127.91339874267578	70	46	-102.6851806640625	1
94	ascending	111	73	-197.13926696777344	111	73	-152.09210205078125	1
95	ascending	87	57	-153.97438049316406	87	57	-122.32538604736328	1
96	ascending	99	65	-170.48008728027344	99	65	-143.55996704101562	1
97	ascending	103	67	-187.7477569580078	103	67	-141.59474182128906	1
98	ascending	75	49	-129.47145080566406	75	49	-107.60003662109375	1
99	ascending	63	41	-119.84336853027344	63	41	-96.11164093017578	1
0	descending	64	42	-121.90702056884766	64	42	-113.57241821289062	1
1	descending	58	38	-104.33441162109375	58	38	-95.6978759765625	1
2	descending	52	33	-99.49874114990234	52	33	-98.30085754394531	1
3	descending	91	59	-166.68650817871094	91	59	-141.9584197998047	1
4	descending	82	54	-145.1361083984375	82	54	-131.08258056640625	1
5	descending	117	77	-206.9476318359375	117	77	-168.5682830810547	1
6	descending	99	65	-176.64971923828125	99	65	-145.9439239501953	1
7	descending	64	42	-113.8643569946289	64	42	-99.79991912841797	1
8	descending	75	49	-134.33184814453125	75	49	-119.99617004394531	1
9	descending	57	37	-113.19420623779297	57	37	-101.04177856445312	1
