index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
0	ay	66	23	-150.10122680664062	48	11	-33.24964904785156	1
1	ay	70	27	-187.87327575683594	52	11	-36.92516326904297	1
2	ay	91	33	-201.598876953125	65	15	-49.96806335449219	1
3	ay	51	21	-141.2545166015625	35	12	-31.822059631347656	1
4	ay	62	21	-164.77032470703125	46	10	-46.22163009643555	1
5	ay	83	30	-206.4823760986328	63	12	-37.50990295410156	1
6	ay	127	44	-277.21624755859375	93	19	-60.198726654052734	1
7	ay	80	27	-211.24205017089844	60	12	-47.809242248535156	1
8	ay	82	26	-205.89761352539062	64	11	-32.82652282714844	1
9	ay	97	35	-220.9633026123047	69	15	-38.105186462402344	1
10	ay	111	35	-233.27572631835938	83	17	-48.80938720703125	1
11	ay	89	29	-210.2306671142578	65	13	-40.33456039428711	1
12	ay	90	25	-190.73167419433594	70	11	-41.83315658569336	1
13	ay	87	32	-218.24034118652344	65	12	-39.568504333496094	1
14	ay	104	37	-219.08604431152344	74	17	-51.869380950927734	1
15	ay	88	28	-207.43746948242188	66	12	-33.886878967285156	1
16	ay	72	27	-200.43785095214844	54	10	-37.58489990234375	1
17	ay	113	36	-225.49560546875	83	18	-62.354217529296875	1
18	ay	123	44	-274.9814147949219	91	20	-54.796051025390625	1
19	ay	80	32	-190.09645080566406	56	14	-41.927371978759766	1
20	ay	202	71	-445.488525390625	146	31	-89.6435546875	1
21	ay	41	16	-125.36095428466797	29	8	-50.408836364746094	0
22	ay	135	56	-298.2332763671875	97	24	-55.04576110839844	1
23	ay	112	45	-264.70587158203125	82	17	-52.557621002197266	0
24	ay	146	50	-333.916015625	114	17	-69.44212341308594	1
25	ay	85	28	-180.16036987304688	63	13	-56.95818328857422	1
26	ay	210	65	-381.2965393066406	160	29	-70.51445770263672	1
27	ay	93	32	-229.004638671875	69	13	-48.51970672607422	1
28	ay	79	29	-192.11196899414062	57	12	-37.52216720581055	1
29	ay	225	80	-424.3972473144531	167	33	-113.69154357910156	1
30	ay	115	39	-249.2462921142578	85	17	-54.423858642578125	1
31	ay	209	75	-434.9319152832031	151	31	-98.03010559082031	1
32	ay	187	64	-389.531494140625	141	26	-88.79310607910156	1
33	ay	190	67	-395.9019470214844	138	29	-88.97505950927734	1
34	ay	78	25	-191.1284942626953	60	10	-42.79570007324219	1
35	ay	121	42	-259.19110107421875	87	19	-57.8482780456543	1
36	ay	65	21	-164.85675048828125	49	10	-45.79396057128906	1
37	ay	126	46	-302.027099609375	90	20	-65.83548736572266	1
38	ay	94	36	-232.9149169921875	68	16	-47.786643981933594	1
39	ay	98	37	-249.0172576904297	72	16	-64.2737808227539	1
40	ay	154	51	-320.9482727050781	116	21	-71.89198303222656	1
41	ay	189	61	-404.409912109375	143	25	-88.74264526367188	1
42	ay	202	71	-384.62261962890625	148	31	-109.70048522949219	1
43	ay	90	34	-221.6488037109375	66	14	-42.131256103515625	1
44	ay	90	35	-198.9954071044922	62	15	-57.41542053222656	1
45	ay	144	51	-316.2525939941406	108	20	-74.63162231445312	1
46	ay	135	43	-295.10943603515625	101	22	-72.17903900146484	1
47	ay	102	34	-219.66714477539062	76	14	-65.6975326538086	1
48	ay	91	36	-214.0980224609375	67	14	-50.974021911621094	1
49	ay	60	22	-162.40478515625	44	10	-43.431724548339844	1
50	ay	202	75	-455.7664489746094	154	27	-128.63536071777344	1
51	ay	172	61	-372.7745056152344	128	27	-70.73634338378906	1
52	ay	110	38	-263.6639709472656	84	17	-67.94120788574219	1
53	ay	63	23	-157.4388885498047	47	10	-37.4497184753418	1
54	ay	142	51	-264.07958984375	106	24	-65.10132598876953	1
55	ay	98	37	-225.50665283203125	72	17	-72.04989624023438	1
56	ay	158	48	-318.3085021972656	120	21	-79.7622299194336	1
57	ay	202	64	-374.54217529296875	156	27	-97.99906921386719	1
58	ay	194	68	-394.4986267089844	144	28	-82.86515808105469	1
59	ay	184	53	-359.3267822265625	140	25	-84.5462417602539	1
60	ay	89	33	-219.329833984375	65	13	-44.76487731933594	0
61	ay	98	35	-209.77780151367188	74	14	-50.877777099609375	1
62	ay	161	53	-356.3486633300781	125	22	-101.94129943847656	0
63	ay	100	30	-210.09906005859375	78	15	-59.99797821044922	1
64	ay	152	49	-334.2081604003906	118	20	-86.06822967529297	1
65	ay	73	28	-155.97035217285156	53	11	-31.878488540649414	1
66	ay	73	26	-170.20481872558594	53	11	-38.72937774658203	1
67	ay	188	62	-352.8069152832031	140	27	-86.46421813964844	1
68	ay	149	49	-331.3473815917969	113	22	-75.18800354003906	1
69	ay	140	51	-333.7340087890625	104	19	-89.46810913085938	1
70	ay	200	61	-374.3164978027344	160	24	-79.36620330810547	1
71	ay	90	28	-203.04026794433594	68	13	-57.288944244384766	1
72	ay	151	52	-366.2406921386719	113	21	-91.37767791748047	1
73	ay	141	47	-319.8825988769531	109	21	-99.0778579711914	1
74	ay	192	58	-395.7778015136719	146	26	-117.63187408447266	1
75	ay	87	30	-203.05804443359375	63	13	-51.76068878173828	1
76	ay	115	44	-250.2528076171875	83	17	-72.48033142089844	0
77	ay	150	44	-277.6264343261719	118	20	-90.80442810058594	1
78	ay	65	25	-163.53378295898438	49	10	-43.10844802856445	1
79	ay	54	21	-130.79116821289062	38	9	-29.130300521850586	1
80	ay	51	22	-109.08621215820312	35	10	-38.84113311767578	1
81	ay	70	22	-178.3843994140625	56	9	-55.68692398071289	0
82	ay	220	72	-384.8630065917969	164	29	-101.61489868164062	1
83	ay	204	65	-415.76751708984375	158	28	-127.58648681640625	1
84	ay	67	22	-176.0819549560547	51	10	-49.24087905883789	1
85	ay	108	36	-251.20758056640625	82	17	-114.53662109375	1
86	ay	86	32	-197.93939208984375	62	13	-42.88875961303711	1
87	ay	125	40	-259.9891052246094	97	16	-76.33981323242188	1
88	ay	156	51	-318.81402587890625	116	25	-98.60811614990234	1
89	ay	68	27	-194.32521057128906	48	12	-69.34771728515625	0
90	ay	144	49	-330.05096435546875	108	22	-96.334716796875	0
91	ay	62	23	-194.61183166503906	44	11	-66.707275390625	0
92	ay	234	75	-410.54937744140625	172	33	-120.14082336425781	0
93	ay	94	38	-222.76434326171875	66	17	-73.50143432617188	0
94	ay	69	25	-198.98793029785156	49	13	-73.24295043945312	0
95	ay	63	23	-209.07997131347656	49	11	-69.4598159790039	1
96	ay	62	23	-189.96405029296875	46	11	-64.25267028808594	0
97	ay	75	29	-210.0048370361328	55	13	-67.91451263427734	0
98	ay	154	55	-387.9106750488281	112	25	-95.81402587890625	0
99	ay	87	33	-250.42291259765625	65	16	-96.91814422607422	0
0	uv	66	27	-175.3509979248047	48	11	-33.24964904785156	1
1	uv	70	30	-211.41558837890625	52	11	-36.92516326904297	1
2	uv	91	34	-227.6322479248047	65	15	-49.96806335449219	1
3	uv	51	24	-157.30557250976562	35	12	-31.822059631347656	1
4	uv	62	24	-167.53114318847656	46	10	-46.22163009643555	1
5	uv	83	35	-216.88262939453125	63	12	-37.50990295410156	1
6	uv	127	49	-295.8994445800781	93	19	-60.198726654052734	0
7	uv	80	31	-225.52691650390625	60	12	-47.809242248535156	1
8	uv	82	31	-212.15695190429688	64	11	-32.82652282714844	1
9	uv	97	38	-244.51841735839844	69	15	-38.105186462402344	1
10	uv	111	38	-238.72283935546875	83	17	-48.80938720703125	0
11	uv	89	33	-212.36334228515625	65	13	-40.33456039428711	1
12	uv	90	27	-189.82366943359375	70	11	-41.83315658569336	1
13	uv	87	37	-228.93470764160156	65	12	-39.568504333496094	1
14	uv	104	40	-232.56761169433594	74	17	-51.869380950927734	1
15	uv	88	33	-238.51141357421875	66	12	-33.886878967285156	1
16	uv	72	31	-202.2122802734375	54	10	-37.58489990234375	1
17	uv	113	37	-241.09027099609375	83	18	-62.354217529296875	1
18	uv	123	49	-289.2511901855469	91	20	-54.796051025390625	1
19	uv	80	34	-197.5069580078125	56	14	-41.927371978759766	1
20	uv	202	82	-455.2421569824219	146	31	-89.6435546875	1
21	uv	41	17	-143.21839904785156	29	8	-50.408836364746094	0
22	uv	135	58	-318.5694580078125	97	24	-55.04576110839844	1
23	uv	112	48	-281.215576171875	82	17	-52.557621002197266	0
24	uv	146	56	-361.3217468261719	114	17	-69.44212341308594	1
25	uv	85	32	-202.95101928710938	63	13	-56.95818328857422	1
26	uv	210	71	-403.40228271484375	160	29	-70.51445770263672	1
27	uv	93	36	-245.37644958496094	69	13	-48.51970672607422	1
28	uv	79	31	-212.8140411376953	57	12	-37.52216720581055	1
