index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
0	fwd	91	31	-123.25765991210938	91	31	-112.79285430908203	1
1	fwd	120	35	-128.67987060546875	120	35	-116.5040512084961	1
2	fwd	153	42	-172.8846435546875	153	42	-166.41908264160156	1
3	fwd	99	30	-130.2933807373047	99	30	-115.17810821533203	1
4	fwd	99	30	-112.23854064941406	99	30	-115.87629699707031	1
5	fwd	188	55	-215.81198120117188	188	55	-193.2981414794922	1
6	fwd	99	29	-102.41925811767578	99	29	-101.88693237304688	1
7	fwd	115	35	-139.87339782714844	115	35	-125.60736846923828	0
8	fwd	116	34	-132.70492553710938	116	34	-125.0221939086914	1
9	fwd	118	33	-131.3771514892578	118	33	-129.9700927734375	1
10	fwd	113	34	-122.11563873291016	113	34	-117.6431884765625	0
11	fwd	117	36	-125.62895202636719	117	36	-122.20452880859375	1
12	fwd	141	45	-172.5321807861328	141	45	-161.52932739257812	1
13	fwd	135	41	-152.83038330078125	135	41	-142.93710327148438	0
14	fwd	172	50	-185.64508056640625	172	50	-169.44712829589844	1
15	fwd	159	46	-175.58338928222656	159	46	-172.01547241210938	0
16	fwd	167	49	-181.46804809570312	167	49	-177.5038604736328	0
17	fwd	83	29	-116.32106018066406	83	29	-114.55047607421875	1
18	fwd	177	55	-195.93655395507812	177	55	-163.01177978515625	0
19	fwd	133	38	-150.5763702392578	133	38	-127.36947631835938	1
20	fwd	107	34	-125.44706726074219	107	34	-123.62310791015625	1
21	fwd	111	35	-141.2747344970703	111	35	-118.44932556152344	0
22	fwd	188	57	-210.3421630859375	188	57	-199.43963623046875	1
23	fwd	115	36	-140.805419921875	115	36	-128.13880920410156	1
24	fwd	128	41	-142.63685607910156	128	41	-133.23443603515625	1
25	fwd	80	24	-101.03690338134766	80	24	-94.34373474121094	1
26	fwd	104	30	-129.1559600830078	104	30	-117.01789855957031	1
27	fwd	133	36	-152.81338500976562	133	36	-137.36314392089844	1
28	fwd	91	27	-98.91925048828125	91	27	-96.8592300415039	1
29	fwd	150	45	-173.60284423828125	150	45	-157.47592163085938	1
30	fwd	144	44	-174.294677734375	144	44	-151.1221466064453	0
31	fwd	154	42	-129.78582763671875	154	42	-135.44439697265625	0
32	fwd	185	61	-221.826416015625	185	61	-200.53712463378906	0
33	fwd	156	43	-156.15182495117188	156	43	-148.4907684326172	1
34	fwd	176	49	-185.71328735351562	176	49	-170.14132690429688	1
35	fwd	174	45	-168.97369384765625	174	45	-157.78436279296875	1
36	fwd	109	31	-129.31178283691406	109	31	-121.2452392578125	0
37	fwd	172	53	-212.5104217529297	172	53	-185.7021942138672	0
38	fwd	141	39	-152.10678100585938	141	39	-146.33724975585938	1
39	fwd	170	54	-209.6518096923828	170	54	-180.2009735107422	1
40	fwd	200	54	-204.10279846191406	200	54	-195.88966369628906	0
41	fwd	165	47	-171.0677032470703	165	47	-154.3430633544922	1
42	fwd	119	38	-133.89610290527344	119	38	-130.79586791992188	1
43	fwd	163	51	-180.58721923828125	163	51	-155.66397094726562	0
44	fwd	168	50	-183.4883270263672	168	50	-164.480712890625	0
45	fwd	107	31	-132.23574829101562	107	31	-127.91375732421875	0
46	fwd	98	28	-113.8587875366211	98	28	-105.22916412353516	1
47	fwd	101	30	-117.19314575195312	101	30	-119.30709075927734	1
48	fwd	124	33	-135.49859619140625	124	33	-131.1120147705078	1
49	fwd	204	62	-226.2564239501953	204	62	-190.33180236816406	1
50	fwd	145	41	-150.7604522705078	145	41	-145.58984375	1
51	fwd	134	41	-152.71853637695312	134	41	-148.3818359375	0
52	fwd	182	51	-178.061279296875	182	51	-164.87831115722656	0
53	fwd	199	63	-226.46585083007812	199	63	-216.72003173828125	1
54	fwd	99	34	-121.29706573486328	99	34	-103.7671890258789	0
55	fwd	112	33	-141.90658569335938	112	33	-129.5251922607422	1
56	fwd	99	31	-126.6588363647461	99	31	-107.6306381225586	1
57	fwd	101	31	-112.56201934814453	101	31	-110.2760009765625	1
58	fwd	89	25	-97.5777587890625	89	25	-95.26866149902344	0
59	fwd	165	47	-178.60328674316406	165	47	-166.5622100830078	1
60	fwd	101	32	-141.49197387695312	101	32	-122.3905258178711	1
61	fwd	152	40	-157.56126403808594	152	40	-136.39491271972656	1
62	fwd	93	30	-122.75965118408203	93	30	-111.60908508300781	1
63	fwd	155	55	-184.57664489746094	155	55	-161.2577667236328	1
64	fwd	176	59	-218.14541625976562	176	59	-184.0261993408203	1
65	fwd	142	43	-169.137451171875	142	43	-144.67947387695312	1
66	fwd	138	37	-140.42938232421875	138	37	-134.5536346435547	1
67	fwd	156	47	-167.20010375976562	156	47	-160.50326538085938	1
68	fwd	182	59	-201.644775390625	182	59	-189.2867889404297	1
69	fwd	126	39	-146.46055603027344	126	39	-132.60025024414062	1
70	fwd	116	35	-132.2886199951172	116	35	-130.34300231933594	1
71	fwd	167	51	-196.9936981201172	167	51	-184.49607849121094	1
72	fwd	193	58	-215.2674102783203	193	58	-185.75973510742188	0
73	fwd	193	57	-218.55287170410156	193	57	-196.51535034179688	0
74	fwd	145	48	-183.02471923828125	145	48	-163.09378051757812	1
75	fwd	116	36	-134.330322265625	116	36	-138.6477508544922	1
76	fwd	116	36	-139.14964294433594	116	36	-127.91867065429688	0
77	fwd	197	63	-230.0193634033203	197	63	-190.7798614501953	0
78	fwd	135	38	-143.1625213623047	135	38	-146.10638427734375	1
79	fwd	150	44	-177.99658203125	150	44	-169.5026397705078	1
80	fwd	125	35	-150.3054962158203	125	35	-128.72323608398438	1
81	fwd	178	57	-211.65390014648438	178	57	-194.70846557617188	0
82	fwd	158	47	-170.73861694335938	158	47	-163.1250762939453	1
83	fwd	105	31	-126.7083969116211	105	31	-117.13957214355469	1
84	fwd	115	30	-130.41265869140625	115	30	-121.09861755371094	1
85	fwd	144	49	-181.5006103515625	144	49	-163.98672485351562	0
86	fwd	189	59	-214.982666015625	189	59	-197.90122985839844	1
87	fwd	100	33	-136.69688415527344	100	33	-113.68042755126953	1
88	fwd	129	39	-139.0612030029297	129	39	-128.784423828125	1
89	fwd	194	55	-204.9332275390625	194	55	-190.98475646972656	1
90	fwd	208	59	-213.1156005859375	208	59	-182.5221405029297	0
91	fwd	128	37	-159.73593139648438	128	37	-130.85289001464844	0
92	fwd	128	35	-134.4037322998047	128	35	-132.43087768554688	1
93	fwd	129	37	-146.06961059570312	129	37	-132.79336547851562	1
94	fwd	105	32	-132.63812255859375	105	32	-108.32133483886719	1
95	fwd	152	44	-160.681884765625	152	44	-160.35667419433594	0
96	fwd	92	26	-102.52957153320312	92	26	-101.93496704101562	1
97	fwd	105	30	-123.09053802490234	105	30	-118.18710327148438	1
98	fwd	122	38	-147.33213806152344	122	38	-134.72579956054688	1
99	fwd	133	40	-143.16989135742188	133	40	-145.47793579101562	0
0	rev	91	31	-123.25765991210938	91	31	-122.75480651855469	1
1	rev	120	35	-128.67987060546875	120	35	-119.93104553222656	1
2	rev	153	42	-172.8846435546875	153	42	-174.84884643554688	1
3	rev	99	30	-130.2933807373047	99	30	-132.16273498535156	0
4	rev	99	30	-112.23854064941406	99	30	-116.69308471679688	1
5	rev	188	55	-215.81198120117188	188	55	-207.4723663330078	0
6	rev	99	29	-102.41925811767578	99	29	-108.57693481445312	1
7	rev	115	35	-139.87339782714844	115	35	-133.7738800048828	1
8	rev	116	34	-132.70492553710938	116	34	-137.82272338867188	0
9	rev	118	33	-131.3771514892578	118	33	-135.57513427734375	1
10	rev	113	34	-122.11563873291016	113	34	-125.46116638183594	0
11	rev	117	36	-125.62895202636719	117	36	-127.1689682006836	0
12	rev	141	45	-172.5321807861328	141	45	-169.50209045410156	0
13	rev	135	41	-152.83038330078125	135	41	-155.53369140625	1
14	rev	172	50	-185.64508056640625	172	50	-188.4180145263672	0
15	rev	159	46	-175.58338928222656	159	46	-173.35479736328125	0
16	rev	167	49	-181.46804809570312	167	49	-181.28628540039062	0
17	rev	83	29	-116.32106018066406	83	29	-117.42261505126953	1
18	rev	177	55	-195.93655395507812	177	55	-193.83482360839844	1
19	rev	133	38	-150.5763702392578	133	38	-140.8018035888672	0
20	rev	107	34	-125.44706726074219	107	34	-119.85260772705078	0
21	rev	111	35	-141.2747344970703	111	35	-134.7728271484375	1
22	rev	188	57	-210.3421630859375	188	57	-210.42254638671875	0
23	rev	115	36	-140.805419921875	115	36	-142.4557342529297	0
