index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
0	ay	66	26	-144.09718322753906	48	12	-30.22695541381836	0
1	ay	70	32	-181.81285095214844	52	12	-33.568328857421875	0
2	ay	91	36	-195.66949462890625	65	16	-46.63685989379883	0
3	ay	51	24	-134.83384704589844	35	14	-29.17022132873535	0
4	ay	62	27	-158.1795196533203	46	12	-42.01966094970703	0
5	ay	83	33	-200.02980041503906	63	13	-34.38407897949219	0
6	ay	127	48	-271.44091796875	93	21	-57.030372619628906	0
7	ay	80	33	-203.9578399658203	60	13	-44.13160705566406	1
8	ay	82	29	-198.54412841796875	64	11	-29.84229278564453	0
9	ay	97	40	-215.43922424316406	69	16	-35.56483840942383	0
10	ay	111	41	-226.79583740234375	83	20	-45.93824768066406	0
11	ay	89	33	-203.44903564453125	65	15	-37.231903076171875	0
12	ay	90	29	-183.39584350585938	70	14	-38.03014373779297	0
13	ay	87	35	-211.82151794433594	65	13	-36.2711296081543	0
14	ay	104	38	-213.3206329345703	74	21	-48.818241119384766	0
15	ay	88	31	-200.52288818359375	66	13	-31.062971115112305	0
16	ay	72	30	-193.5261993408203	54	11	-33.82640838623047	0
17	ay	113	39	-219.401123046875	83	19	-58.68632125854492	0
18	ay	123	47	-269.0035705566406	91	23	-52.05624771118164	0
19	ay	80	34	-184.1559295654297	56	16	-38.932559967041016	0
20	ay	202	75	-439.3011779785156	146	33	-86.7518310546875	0
21	ay	41	17	-117.98677825927734	29	10	-45.367950439453125	0
22	ay	135	59	-293.09130859375	97	26	-52.75218963623047	0
23	ay	112	47	-259.0738220214844	82	19	-49.46599578857422	0
24	ay	146	55	-327.36865234375	114	20	-65.35729217529297	0
25	ay	85	31	-173.48776245117188	63	16	-52.5767822265625	0
26	ay	210	69	-375.4304504394531	160	31	-68.16397857666016	0
27	ay	93	35	-222.2692108154297	69	14	-44.78742218017578	1
28	ay	79	33	-185.70823669433594	57	13	-34.395320892333984	0
29	ay	225	83	-419.2216796875	167	36	-110.24634552001953	0
30	ay	115	41	-243.01513671875	85	18	-51.22245407104492	0
31	ay	209	80	-429.1328430175781	151	35	-94.86784362792969	0
32	ay	187	67	-383.445068359375	141	29	-85.37798309326172	0
33	ay	190	73	-390.32586669921875	138	36	-85.90695190429688	0
34	ay	78	27	-183.7773895263672	60	11	-38.51613235473633	0
35	ay	121	47	-253.30038452148438	87	22	-54.80363464355469	0
36	ay	65	23	-157.68905639648438	49	11	-41.21456527709961	0
37	ay	126	52	-295.986572265625	90	22	-62.54371643066406	0
38	ay	94	39	-226.6199188232422	68	17	-44.79998016357422	0
39	ay	98	43	-242.94366455078125	72	22	-60.25666809082031	0
40	ay	154	56	-314.77618408203125	116	24	-68.46855163574219	0
41	ay	189	67	-398.188232421875	143	31	-85.19293975830078	0
42	ay	202	77	-379.49432373046875	148	36	-106.4739990234375	0
43	ay	90	38	-215.12973022460938	66	16	-39.121883392333984	0
44	ay	90	37	-193.14260864257812	62	16	-53.58772659301758	0
45	ay	144	55	-310.2855529785156	108	24	-70.90003967285156	0
46	ay	135	53	-288.83050537109375	101	27	-68.741943359375	0
47	ay	102	38	-213.73019409179688	76	17	-61.004852294921875	0
48	ay	91	38	-208.4638671875	67	15	-47.3330192565918	0
49	ay	60	26	-155.63792419433594	44	14	-39.08855438232422	0
50	ay	202	78	-449.9233093261719	154	31	-123.87109375	0
51	ay	172	65	-366.94989013671875	128	29	-68.1164779663086	0
52	ay	110	44	-257.0723571777344	84	21	-64.16669464111328	0
53	ay	63	24	-150.59371948242188	47	12	-33.70474624633789	0
54	ay	142	53	-258.9015808105469	106	28	-62.38876724243164	0
55	ay	98	39	-219.57228088378906	72	20	-67.8116683959961	0
56	ay	158	51	-311.6770935058594	120	24	-75.96402740478516	0
57	ay	202	68	-368.5970764160156	156	32	-94.36947631835938	0
58	ay	194	73	-389.01947021484375	144	29	-79.90569305419922	0
59	ay	184	62	-353.1314697265625	140	29	-81.16439056396484	0
60	ay	89	34	-212.87896728515625	65	16	-41.32142639160156	0
61	ay	98	37	-203.95065307617188	74	15	-47.243648529052734	0
62	ay	161	62	-349.98529052734375	125	28	-97.30760955810547	0
63	ay	100	33	-203.32167053222656	78	17	-56.248104095458984	1
64	ay	152	55	-327.6550598144531	118	24	-81.76481628417969	0
65	ay	73	30	-150.3999786376953	53	12	-28.980443954467773	0
66	ay	73	30	-164.12606811523438	53	14	-35.208526611328125	0
67	ay	188	68	-347.5411376953125	140	28	-83.2618408203125	0
68	ay	149	52	-324.8503723144531	113	24	-71.91896057128906	0
