index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
0	rot2enccot_highprob	48	11	-27.93722152709961	48	27	-155.8288116455078	0
1	rot2enccot_highprob	52	11	-28.953365325927734	52	32	-183.68392944335938	0
2	rot2enccot_highprob	52	11	-26.487857818603516	52	29	-183.39614868164062	0
3	rot2enccot_highprob	65	15	-37.637943267822266	65	34	-209.1168212890625	0
4	rot2enccot_highprob	37	10	-24.102802276611328	37	20	-129.75022888183594	0
5	rot2enccot_highprob	46	11	-31.41360092163086	46	24	-161.29226684570312	0
6	rot2enccot_highprob	62	15	-39.41438293457031	62	35	-201.55458068847656	0
7	rot2enccot_highprob	35	12	-23.923954010009766	35	20	-122.44876098632812	0
8	rot2enccot_highprob	46	10	-33.841861724853516	46	26	-161.80538940429688	0
9	rot2enccot_highprob	63	12	-32.02788543701172	63	35	-214.9185333251953	0
10	rot2enccot_highprob	93	19	-52.94271469116211	93	49	-283.6676025390625	0
11	rot2enccot_highprob	60	12	-38.37535858154297	60	32	-205.12203979492188	0
12	rot2enccot_highprob	53	13	-32.106292724609375	53	30	-192.21566772460938	0
13	rot2enccot_highprob	49	12	-36.10759735107422	49	27	-178.58290100097656	0
14	rot2enccot_highprob	64	11	-29.38847541809082	64	36	-218.15057373046875	0
15	rot2enccot_highprob	44	10	-31.455020904541016	44	24	-161.49295043945312	0
16	rot2enccot_highprob	90	18	-53.77836227416992	90	49	-297.2159729003906	0
17	rot2enccot_highprob	69	16	-42.806087493896484	69	38	-261.68255615234375	0
18	rot2enccot_highprob	70	15	-40.61770248413086	70	42	-242.82264709472656	0
19	rot2enccot_highprob	83	16	-35.57762908935547	83	44	-285.60595703125	0
20	rot2enccot_highprob	65	13	-35.572120666503906	65	34	-238.43191528320312	0
21	rot2enccot_highprob	70	11	-29.387317657470703	70	36	-246.3985595703125	0
22	rot2enccot_highprob	65	12	-34.81201934814453	65	33	-227.47842407226562	0
23	rot2enccot_highprob	74	17	-45.26503372192383	74	35	-242.81407165527344	0
24	rot2enccot_highprob	69	13	-42.615394592285156	69	37	-240.81556701660156	0
