931	1707.8
927	1700.6
714	1317.2
649	1200.2
712	1313.6
615	1139.0
899	1650.2
864	1587.2
583	1081.4
877	1610.6
913	1675.4
541	1005.8
642	1187.6
643	1189.4
771	1419.8
622	1151.6
801	1473.8
534	993.2
715	1319.0
947	1736.6
837	1538.6
538	1000.4
924	1695.2
939	1722.2
639	1182.2
622	1151.6
701	1293.8
532	989.6
963	1765.4
995	1823.0
689	1272.2
737	1358.6
552	1025.6
727	1340.6
988	1810.4
768	1414.4
731	1347.8
876	1608.8
793	1459.4
977	1790.6
544	1011.2
738	1360.4
745	1373.0
937	1718.6
528	982.4
633	1171.4
834	1533.2
701	1293.8
691	1275.8
648	1198.4
724	1335.2
925	1697.0
923	1693.4
943	1729.4
919	1686.2
923	1693.4
986	1806.8
566	1050.8
624	1155.2
905	1661.0
711	1311.8
573	1063.4
633	1171.4
641	1185.8
964	1767.2
845	1553.0
843	1549.4
642	1187.6
786	1446.8
606	1122.8
809	1488.2
941	1725.8
783	1441.4
777	1430.6
623	1153.4
716	1320.8
874	1605.2
757	1394.6
973	1783.4
774	1425.2
891	1635.8
919	1686.2
652	1205.6
607	1124.6
761	1401.8
881	1617.8
875	1607.0
889	1632.2
558	1036.4
757	1394.6
842	1547.6
933	1711.4
673	1243.4
689	1272.2
915	1679.0
518	964.4
509	948.2
931	1707.8
952	1745.6
811	1491.8
